"","user","neighbor"
"9796",13543,16885
"9797",13543,23578
"9798",13543,34679
"9799",13543,37674
"9800",13543,25584
"9801",13546,13205
"9802",13546,10147
"9803",13546,29360
"9804",13546,24535
"9805",13546,36895
"9806",13546,27871
"9807",13546,14962
"9808",13546,16384
"9809",13546,22751
"9810",13546,33342
"9811",13546,14967
"9812",13546,40417
"9813",13546,23036
"9814",13546,17174
"9815",13546,26356
"9816",13546,15153
"9817",13546,20190
"9818",13546,26658
"9819",13546,25271
"9820",13546,39945
"9821",13556,10301
"9822",13556,12404
"9823",13556,12022
"9824",13556,29941
"9825",13556,27210
"9826",13556,29326
"9827",13556,38571
"9828",13556,26932
"9829",13556,15227
"9830",13556,23409
"9831",13556,27418
"9832",13556,35192
"9833",13556,30574
"9834",13556,16686
"9835",13556,15132
"9836",13556,15678
"9837",13556,16979
"9838",13556,20792
"9839",13556,22260
"9840",13556,38236
"9841",13577,13040
"9842",13577,13216
"9843",13577,10387
"9844",13577,17951
"9845",13577,30104
"9846",13577,17294
"9847",13577,19298
"9848",13577,24822
"9849",13577,30523
"9850",13577,34573
"9851",13577,37142
"9852",13577,22031
"9853",13577,26588
"9854",13577,27314
"9855",13577,38887
"9856",13577,15907
"9857",13577,18567
"9858",13577,27695
"9859",13577,28693
"9860",13577,15151
"9861",13591,12223
"9862",13591,10678
"9863",13591,11029
"9864",13591,13338
"9865",13591,11022
"9866",13591,42073
"9867",13591,16970
"9868",13591,29690
"9869",13591,18346
"9870",13591,15700
"9871",13591,37445
"9872",13591,15261
"9873",13591,19610
"9874",13591,38337
"9875",13591,14505
"9876",13591,20226
"9877",13591,33768
"9878",13591,18277
"9879",13591,20327
"9880",13591,24527
"9881",13604,11992
"9882",13604,11961
"9883",13604,34014
"9884",13604,17848
"9885",13604,26686
"9886",13604,42244
"9887",13604,34990
"9888",13604,40731
"9889",13604,27814
"9890",13604,33402
"9891",13604,40265
"9892",13604,25875
"9893",13604,17082
"9894",13604,36319
"9895",13604,36546
"9896",13604,31476
"9897",13604,15111
"9898",13604,31984
"9899",13604,36484
"9900",13604,26305
"9901",13613,10896
"9902",13613,13105
"9903",13613,12028
"9904",13613,23628
"9905",13613,29139
"9906",13613,27509
"9907",13613,25629
"9908",13613,20369
"9909",13613,21201
"9910",13613,28830
"9911",13613,38101
"9912",13613,17075
"9913",13613,30628
"9914",13613,25487
"9915",13613,31480
"9916",13613,22650
"9917",13613,31796
"9918",13613,41829
"9919",13613,39033
"9920",13613,42667
"9921",13618,11584
"9922",13618,12274
"9923",13618,11555
"9924",13618,24996
"9925",13618,17435
"9926",13618,32164
"9927",13618,14436
"9928",13618,21449
"9929",13618,27646
"9930",13618,28259
"9931",13618,37653
"9932",13618,42034
"9933",13618,17375
"9934",13618,13877
"9935",13618,30776
"9936",13618,33046
"9937",13618,16265
"9938",13618,40839
"9939",13618,29915
"9940",13618,17226
"9941",13624,23632
"9942",13624,39902
"9943",13624,14323
"9944",13624,42133
"9945",13624,32745
"9946",13624,21168
"9947",13624,37614
"9948",13624,27869
"9949",13624,40417
"9950",13624,26907
"9951",13624,33342
"9952",13624,40130
"9953",13624,32207
"9954",13624,40085
"9955",13624,28325
"9956",13624,21717
"9957",13624,37551
"9958",13624,17285
"9959",13624,33116
"9960",13624,20190
"9961",13636,10718
"9962",13636,12001
"9963",13636,12365
"9964",13636,14703
"9965",13636,21838
"9966",13636,16070
"9967",13636,39827
"9968",13636,18427
"9969",13636,25453
"9970",13636,26159
"9971",13636,32520
"9972",13636,19549
"9973",13636,20660
"9974",13636,21378
"9975",13636,39801
"9976",13636,40469
"9977",13636,41019
"9978",13636,13839
"9979",13636,18483
"9980",13636,20801
"9981",13643,11429
"9982",13643,12343
"9983",13643,11027
"9984",13643,10564
"9985",13643,19489
"9986",13643,26639
"9987",13643,27920
"9988",13643,32696
"9989",13643,18577
"9990",13643,37700
"9991",13643,26880
"9992",13643,41354
"9993",13643,29586
"9994",13643,26021
"9995",13643,15557
"9996",13643,23953
"9997",13643,26903
"9998",13643,30902
"9999",13643,22161
"10000",13643,19442
"10001",13646,11254
"10002",13646,26182
"10003",13646,14654
"10004",13646,33124
"10005",13646,36672
"10006",13646,16384
"10007",13646,19315
"10008",13646,33342
"10009",13646,35009
"10010",13646,26356
"10011",13646,20190
"10012",13646,36753
"10013",13646,20350
"10014",13646,36323
"10015",13646,21264
"10016",13646,24774
"10017",13646,39924
"10018",13646,39970
"10019",13646,22343
"10020",13646,17466
"10021",13672,12223
"10022",13672,10077
"10023",13672,26326
"10024",13672,34985
"10025",13672,37986
"10026",13672,21636
"10027",13672,17970
"10028",13672,16446
"10029",13672,21317
"10030",13672,24214
"10031",13672,23213
"10032",13672,37436
"10033",13672,36171
"10034",13672,18346
"10035",13672,28925
"10036",13672,38278
"10037",13672,24373
"10038",13672,32093
"10039",13672,23328
"10040",13672,20745
"10041",13677,11601
"10042",13677,29965
"10043",13677,27129
"10044",13677,40372
"10045",13677,38659
"10046",13677,20652
"10047",13677,41892
"10048",13677,14962
"10049",13677,39491
"10050",13677,31151
"10051",13677,36862
"10052",13677,40201
"10053",13677,34294
"10054",13677,41737
"10055",13677,37378
"10056",13677,29778
"10057",13677,31894
"10058",13677,23760
"10059",13677,38215
"10060",13677,39932
"10061",13690,10742
"10062",13690,12425
"10063",13690,13711
"10064",13690,38274
"10065",13690,16242
"10066",13690,17736
"10067",13690,28535
"10068",13690,20492
"10069",13690,36293
"10070",13690,40156
"10071",13690,32964
"10072",13690,42234
"10073",13690,27156
"10074",13690,33835
"10075",13690,13696
"10076",13690,15391
"10077",13690,15657
"10078",13690,21127
"10079",13690,21178
"10080",13690,21272
"10081",13696,11885
"10082",13696,12274
"10083",13696,11615
"10084",13696,13690
"10085",13696,26684
"10086",13696,26616
"10087",13696,34574
"10088",13696,24243
"10089",13696,36749
"10090",13696,37232
"10091",13696,18846
"10092",13696,41520
"10093",13696,35552
"10094",13696,16515
"10095",13696,24083
"10096",13696,41875
"10097",13696,27842
"10098",13696,40840
"10099",13696,13888
"10100",13696,16551
"10101",13708,11503
"10102",13708,27365
"10103",13708,14825
"10104",13708,41690
"10105",13708,18445
"10106",13708,27791
"10107",13708,34948
"10108",13708,15861
"10109",13708,37436
"10110",13708,30717
"10111",13708,37368
"10112",13708,38431
"10113",13708,19140
"10114",13708,20226
"10115",13708,34509
"10116",13708,14897
"10117",13708,24980
"10118",13708,27838
"10119",13708,20935
"10120",13708,22450
"10121",13711,13690
"10122",13711,12425
"10123",13711,11793
"10124",13711,28535
"10125",13711,21178
"10126",13711,23540
"10127",13711,23956
"10128",13711,38274
"10129",13711,27156
"10130",13711,36600
"10131",13711,20492
"10132",13711,36293
"10133",13711,40156
"10134",13711,15682
"10135",13711,17736
"10136",13711,16242
"10137",13711,24083
"10138",13711,41875
"10139",13711,24768
"10140",13711,28504
"10141",13713,10678
"10142",13713,11029
"10143",13713,11220
"10144",13713,41601
"10145",13713,15261
"10146",13713,15763
"10147",13713,38337
"10148",13713,15199
"10149",13713,19645
"10150",13713,29726
"10151",13713,32711
"10152",13713,35104
"10153",13713,37123
"10154",13713,42203
"10155",13713,14848
"10156",13713,19000
"10157",13713,25792
"10158",13713,27774
"10159",13713,35921
"10160",13713,38820
"10161",13725,31449
"10162",13725,35216
"10163",13725,35514
"10164",13725,21156
"10165",13725,27803
"10166",13725,32908
"10167",13725,27809
"10168",13725,38870
"10169",13725,17613
"10170",13725,18913
"10171",13725,28274
"10172",13725,28775
"10173",13725,32652
"10174",13725,37757
"10175",13725,38909
"10176",13725,40968
"10177",13725,38256
"10178",13725,28532
"10179",13725,31986
"10180",13725,37157
"10181",13768,13043
"10182",13768,10335
"10183",13768,10290
"10184",13768,39085
"10185",13768,27223
"10186",13768,38888
"10187",13768,16338
"10188",13768,30412
"10189",13768,31765
"10190",13768,28418
"10191",13768,23660
"10192",13768,32593
"10193",13768,20197
"10194",13768,15324
"10195",13768,33061
"10196",13768,28200
"10197",13768,37913
"10198",13768,28330
"10199",13768,30463
"10200",13768,14526
"10201",13788,10219
"10202",13788,11901
"10203",13788,10572
"10204",13788,10462
"10205",13788,25349
"10206",13788,36749
"10207",13788,18427
"10208",13788,34844
"10209",13788,27129
"10210",13788,39801
"10211",13788,17907
"10212",13788,25865
"10213",13788,37378
"10214",13788,22975
"10215",13788,17440
"10216",13788,39701
"10217",13788,42692
"10218",13788,25448
"10219",13788,36208
"10220",13788,29965
"10221",13800,11323
"10222",13800,24638
"10223",13800,26326
"10224",13800,28254
"10225",13800,34985
"10226",13800,37986
"10227",13800,42171
"10228",13800,18277
"10229",13800,20327
"10230",13800,26263
"10231",13800,34892
"10232",13800,17211
"10233",13800,21726
"10234",13800,18346
"10235",13800,29290
"10236",13800,33083
"10237",13800,16446
"10238",13800,19437
"10239",13800,21317
"10240",13800,22471
"10241",13813,13512
"10242",13813,39281
"10243",13813,14962
"10244",13813,16384
"10245",13813,42351
"10246",13813,14890
"10247",13813,37655
"10248",13813,20416
"10249",13813,31522
"10250",13813,16885
"10251",13813,23251
"10252",13813,24738
"10253",13813,34093
"10254",13813,28284
"10255",13813,25614
"10256",13813,39803
"10257",13813,25259
"10258",13813,25770
"10259",13813,17516
"10260",13813,17548
"10261",13816,10506
"10262",13816,11070
"10263",13816,30553
"10264",13816,25844
"10265",13816,37905
"10266",13816,31445
"10267",13816,32037
"10268",13816,39580
"10269",13816,28123
"10270",13816,38950
"10271",13816,35567
"10272",13816,15721
"10273",13816,29147
"10274",13816,30463
"10275",13816,24570
"10276",13816,41210
"10277",13816,42303
"10278",13816,18639
"10279",13816,39935
"10280",13816,28030
"10281",13825,12949
"10282",13825,13174
"10283",13825,15094
"10284",13825,23890
"10285",13825,33757
"10286",13825,14908
"10287",13825,29911
"10288",13825,28798
"10289",13825,28902
"10290",13825,20079
"10291",13825,33300
"10292",13825,20737
"10293",13825,22999
"10294",13825,20565
"10295",13825,34563
"10296",13825,23220
"10297",13825,25144
"10298",13825,33557
"10299",13825,17613
"10300",13825,21317
"10301",13832,12461
"10302",13832,10678
"10303",13832,11029
"10304",13832,11107
"10305",13832,28940
"10306",13832,29915
"10307",13832,29706
"10308",13832,36571
"10309",13832,18877
"10310",13832,34563
"10311",13832,25367
"10312",13832,34485
"10313",13832,15261
"10314",13832,20773
"10315",13832,26985
"10316",13832,36076
"10317",13832,40578
"10318",13832,18993
"10319",13832,33757
"10320",13832,17568
"10321",13835,11243
"10322",13835,31894
"10323",13835,16885
"10324",13835,24738
"10325",13835,27129
"10326",13835,29756
"10327",13835,37674
"10328",13835,33522
"10329",13835,40830
"10330",13835,24828
"10331",13835,24902
"10332",13835,21224
"10333",13835,41035
"10334",13835,31151
"10335",13835,29965
"10336",13835,40078
"10337",13835,20957
"10338",13835,38215
"10339",13835,26372
"10340",13835,36494
"10341",13839,12791
"10342",13839,20801
"10343",13839,31692
"10344",13839,17613
"10345",13839,41143
"10346",13839,32729
"10347",13839,34593
"10348",13839,31259
"10349",13839,31449
"10350",13839,35216
"10351",13839,35514
"10352",13839,39827
"10353",13839,33520
"10354",13839,28387
"10355",13839,19549
"10356",13839,40469
"10357",13839,41019
"10358",13839,41992
"10359",13839,17344
"10360",13839,18973
"10361",13841,12319
"10362",13841,29135
"10363",13841,18067
"10364",13841,18577
"10365",13841,30712
"10366",13841,29661
"10367",13841,36824
"10368",13841,29290
"10369",13841,19487
"10370",13841,16446
"10371",13841,33467
"10372",13841,18373
"10373",13841,21947
"10374",13841,23341
"10375",13841,24647
"10376",13841,41420
"10377",13841,15256
"10378",13841,16800
"10379",13841,32392
"10380",13841,26173
"10381",13849,12787
"10382",13849,13381
"10383",13849,11453
"10384",13849,11143
"10385",13849,37157
"10386",13849,16916
"10387",13849,17066
"10388",13849,35160
"10389",13849,24841
"10390",13849,33148
"10391",13849,30776
"10392",13849,21029
"10393",13849,16143
"10394",13849,18134
"10395",13849,17613
"10396",13849,34995
"10397",13849,26201
"10398",13849,30642
"10399",13849,16011
"10400",13849,22875
"10401",13853,12792
"10402",13853,30341
"10403",13853,34574
"10404",13853,26259
"10405",13853,16816
"10406",13853,23052
"10407",13853,35552
"10408",13853,37225
"10409",13853,21723
"10410",13853,28393
"10411",13853,29484
"10412",13853,17855
"10413",13853,28934
"10414",13853,14101
"10415",13853,32104
"10416",13853,37751
"10417",13853,15701
"10418",13853,19026
"10419",13853,37377
"10420",13853,41994
"10421",13870,12319
"10422",13870,33845
"10423",13870,25078
"10424",13870,17465
"10425",13870,21317
"10426",13870,23001
"10427",13870,24214
"10428",13870,35615
"10429",13870,40904
"10430",13870,29513
"10431",13870,34948
"10432",13870,22488
"10433",13870,24991
"10434",13870,37029
"10435",13870,16800
"10436",13870,32170
"10437",13870,32252
"10438",13870,22241
"10439",13870,39912
"10440",13870,20433
"10441",13877,11555
"10442",13877,11711
"10443",13877,13129
"10444",13877,31087
"10445",13877,27461
"10446",13877,26941
"10447",13877,30776
"10448",13877,21643
"10449",13877,26559
"10450",13877,38940
"10451",13877,40858
"10452",13877,30218
"10453",13877,39014
"10454",13877,16916
"10455",13877,19610
"10456",13877,20773
"10457",13877,27082
"10458",13877,29099
"10459",13877,38851
"10460",13877,18973
"10461",13881,11526
"10462",13881,12404
"10463",13881,15739
"10464",13881,27215
"10465",13881,15227
"10466",13881,23862
"10467",13881,25905
"10468",13881,35729
"10469",13881,38402
"10470",13881,39424
"10471",13881,42315
"10472",13881,34798
"10473",13881,35378
"10474",13881,41210
"10475",13881,27013
"10476",13881,30017
"10477",13881,16816
"10478",13881,22260
"10479",13881,41393
"10480",13881,20792
"10481",13887,13292
"10482",13887,13839
"10483",13887,10922
"10484",13887,35793
"10485",13887,32729
"10486",13887,36646
"10487",13887,18973
"10488",13887,20801
"10489",13887,24841
"10490",13887,31583
"10491",13887,31692
"10492",13887,33148
"10493",13887,36372
"10494",13887,36765
"10495",13887,36995
"10496",13887,41079
"10497",13887,41992
"10498",13887,42501
"10499",13887,17344
"10500",13887,19839
"10501",13888,11332
"10502",13888,13696
"10503",13888,10742
"10504",13888,26616
"10505",13888,23540
"10506",13888,23956
"10507",13888,26684
"10508",13888,38274
"10509",13888,20462
"10510",13888,38995
"10511",13888,15162
"10512",13888,25234
"10513",13888,33193
"10514",13888,28771
"10515",13888,34574
"10516",13888,41394
"10517",13888,19984
"10518",13888,14744
"10519",13888,32467
"10520",13888,39006
"10521",13892,11136
"10522",13892,13176
"10523",13892,11692
"10524",13892,31165
"10525",13892,14436
"10526",13892,24817
"10527",13892,26438
"10528",13892,31199
"10529",13892,16927
"10530",13892,22168
"10531",13892,29541
"10532",13892,39901
"10533",13892,17420
"10534",13892,30927
"10535",13892,15929
"10536",13892,25168
"10537",13892,35157
"10538",13892,40526
"10539",13892,16073
"10540",13892,23152
"10541",13902,10479
"10542",13902,10893
"10543",13902,39072
"10544",13902,25568
"10545",13902,23213
"10546",13902,25288
"10547",13902,28925
"10548",13902,16508
"10549",13902,16204
"10550",13902,19388
"10551",13902,18422
"10552",13902,15785
"10553",13902,34990
"10554",13902,17279
"10555",13902,37175
"10556",13902,26520
"10557",13902,17970
"10558",13902,21636
"10559",13902,23328
"10560",13902,37336
"10561",13921,11592
"10562",13921,12763
"10563",13921,11901
"10564",13921,15324
"10565",13921,39393
"10566",13921,31765
"10567",13921,36139
"10568",13921,24996
"10569",13921,35320
"10570",13921,34856
"10571",13921,23114
"10572",13921,40839
"10573",13921,16338
"10574",13921,28315
"10575",13921,40078
"10576",13921,34352
"10577",13921,21904
"10578",13921,40374
"10579",13921,15663
"10580",13921,24322
"10581",13946,10833
"10582",13946,11107
"10583",13946,11159
"10584",13946,32769
"10585",13946,37332
"10586",13946,14686
"10587",13946,16152
"10588",13946,17298
"10589",13946,20586
"10590",13946,29254
"10591",13946,31945
"10592",13946,34899
"10593",13946,37186
"10594",13946,27774
"10595",13946,30782
"10596",13946,35921
"10597",13946,36981
"10598",13946,32060
"10599",13946,38603
"10600",13946,19351
"10601",13949,11613
"10602",13949,11947
"10603",13949,36049
"10604",13949,30280
"10605",13949,17465
"10606",13949,25721
"10607",13949,26602
"10608",13949,41994
"10609",13949,28575
"10610",13949,21667
"10611",13949,38502
"10612",13949,24079
"10613",13949,30726
"10614",13949,20972
"10615",13949,38028
"10616",13949,18730
"10617",13949,20795
"10618",13949,23459
"10619",13949,26420
"10620",13949,34529
"10621",13950,13800
"10622",13950,10127
"10623",13950,39759
"10624",13950,20264
"10625",13950,33330
"10626",13950,40713
"10627",13950,17295
"10628",13950,29290
"10629",13950,31866
"10630",13950,32692
"10631",13950,29898
"10632",13950,29070
"10633",13950,29029
"10634",13950,41666
"10635",13950,17211
"10636",13950,18277
"10637",13950,20327
"10638",13950,26263
"10639",13950,34892
"10640",13950,36809
"10641",13959,10147
"10642",13959,11600
"10643",13959,35221
"10644",13959,38998
"10645",13959,39902
"10646",13959,19819
"10647",13959,28184
"10648",13959,32745
"10649",13959,33522
"10650",13959,35153
"10651",13959,35320
"10652",13959,35449
"10653",13959,36419
"10654",13959,37614
"10655",13959,40531
"10656",13959,41649
"10657",13959,31832
"10658",13959,41129
"10659",13959,14323
"10660",13959,42353
"10661",13960,11983
"10662",13960,26050
"10663",13960,16509
"10664",13960,22650
"10665",13960,24582
"10666",13960,32158
"10667",13960,19698
"10668",13960,38721
"10669",13960,20649
"10670",13960,22471
"10671",13960,26046
"10672",13960,28872
"10673",13960,26196
"10674",13960,27772
"10675",13960,19439
"10676",13960,36598
"10677",13960,19773
"10678",13960,15411
"10679",13960,26985
"10680",13960,29976
"10681",13974,19203
"10682",13974,31255
"10683",13974,38610
"10684",13974,28338
"10685",13974,15605
"10686",13974,23786
"10687",13974,41154
"10688",13974,17279
"10689",13974,30301
"10690",13974,37175
"10691",13974,26589
"10692",13974,15613
"10693",13974,33706
"10694",13974,40721
"10695",13974,16976
"10696",13974,17895
"10697",13974,23213
"10698",13974,27387
"10699",13974,31803
"10700",13974,36257
"10701",13980,11056
"10702",13980,11648
"10703",13980,12847
"10704",13980,12513
"10705",13980,10635
"10706",13980,37755
"10707",13980,27503
"10708",13980,27641
"10709",13980,29416
"10710",13980,32300
"10711",13980,21976
"10712",13980,22580
"10713",13980,33342
"10714",13980,34379
"10715",13980,35163
"10716",13980,16839
"10717",13980,25794
"10718",13980,33203
"10719",13980,23042
"10720",13980,16531
"10721",13983,21149
"10722",13983,30046
"10723",13983,32593
"10724",13983,23364
"10725",13983,42490
"10726",13983,26747
"10727",13983,40083
"10728",13983,31605
"10729",13983,38888
"10730",13983,15859
"10731",13983,20785
"10732",13983,42286
"10733",13983,18054
"10734",13983,28200
"10735",13983,40179
"10736",13983,40962
"10737",13983,16338
"10738",13983,18393
"10739",13983,41241
"10740",13983,15766
"10741",13990,13294
"10742",13990,10457
"10743",13990,11544
"10744",13990,28056
"10745",13990,29271
"10746",13990,14418
"10747",13990,18577
"10748",13990,37700
"10749",13990,18567
"10750",13990,36057
"10751",13990,39758
"10752",13990,40433
"10753",13990,38214
"10754",13990,19332
"10755",13990,28051
"10756",13990,29586
"10757",13990,15557
"10758",13990,38687
"10759",13990,25468
"10760",13990,33841
"10761",13992,12769
"10762",13992,11447
"10763",13992,12431
"10764",13992,13835
"10765",13992,10147
"10766",13992,11600
"10767",13992,13205
"10768",13992,41035
"10769",13992,21224
"10770",13992,31894
"10771",13992,17285
"10772",13992,16885
"10773",13992,24738
"10774",13992,27129
"10775",13992,33522
"10776",13992,35153
"10777",13992,35221
"10778",13992,16094
"10779",13992,29756
"10780",13992,35320
"10781",13995,11793
"10782",13995,10185
"10783",13995,13066
"10784",13995,16038
"10785",13995,30883
"10786",13995,31875
"10787",13995,20520
"10788",13995,22136
"10789",13995,41670
"10790",13995,25284
"10791",13995,27159
"10792",13995,14884
"10793",13995,18201
"10794",13995,22287
"10795",13995,23933
"10796",13995,27661
"10797",13995,30186
"10798",13995,30431
"10799",13995,32140
"10800",13995,34107
"10801",13999,11008
"10802",13999,10635
"10803",13999,12460
"10804",13999,11430
"10805",13999,25555
"10806",13999,32483
"10807",13999,35353
"10808",13999,23289
"10809",13999,34084
"10810",13999,34591
"10811",13999,39458
"10812",13999,38082
"10813",13999,38639
"10814",13999,36824
"10815",13999,15461
"10816",13999,29361
"10817",13999,21189
"10818",13999,26326
"10819",13999,26956
"10820",13999,30614
"10821",14000,12365
"10822",14000,10960
"10823",14000,20847
"10824",14000,40808
"10825",14000,20661
"10826",14000,16838
"10827",14000,18071
"10828",14000,18483
"10829",14000,32532
"10830",14000,14967
"10831",14000,39491
"10832",14000,15766
"10833",14000,29900
"10834",14000,30711
"10835",14000,38390
"10836",14000,40413
"10837",14000,23036
"10838",14000,34771
"10839",14000,33832
"10840",14000,27168
"10841",14017,18304
"10842",14017,18633
"10843",14017,23228
"10844",14017,25745
"10845",14017,26706
"10846",14017,28573
"10847",14017,32462
"10848",14017,33936
"10849",14017,34523
"10850",14017,36829
"10851",14017,38307
"10852",14017,40050
"10853",14017,33022
"10854",14017,14617
"10855",14017,34600
"10856",14017,41565
"10857",14017,17500
"10858",14017,34632
"10859",14017,18913
"10860",14017,23461
"10861",14056,10133
"10862",14056,10281
"10863",14056,12679
"10864",14056,13066
"10865",14056,24110
"10866",14056,38501
"10867",14056,31284
"10868",14056,14334
"10869",14056,19285
"10870",14056,22656
"10871",14056,22671
"10872",14056,24895
"10873",14056,25792
"10874",14056,27425
"10875",14056,27774
"10876",14056,35907
"10877",14056,35921
"10878",14056,38820
"10879",14056,26401
"10880",14056,14460
"10881",14061,11994
"10882",14061,13877
"10883",14061,36882
"10884",14061,33147
"10885",14061,35615
"10886",14061,42650
"10887",14061,28109
"10888",14061,31087
"10889",14061,42576
"10890",14061,28491
"10891",14061,26941
"10892",14061,35730
"10893",14061,32061
"10894",14061,24198
"10895",14061,28254
"10896",14061,18919
"10897",14061,25078
"10898",14061,27587
"10899",14061,30130
"10900",14061,19355
"10901",14063,11526
"10902",14063,13881
"10903",14063,10659
"10904",14063,12514
"10905",14063,15739
"10906",14063,34798
"10907",14063,15227
"10908",14063,23862
"10909",14063,39424
"10910",14063,38402
"10911",14063,33696
"10912",14063,30323
"10913",14063,41393
"10914",14063,16965
"10915",14063,25456
"10916",14063,25871
"10917",14063,24613
"10918",14063,42435
"10919",14063,27690
"10920",14063,35378
"10921",14067,11453
"10922",14067,12325
"10923",14067,13216
"10924",14067,11183
"10925",14067,11779
"10926",14067,16738
"10927",14067,19292
"10928",14067,24258
"10929",14067,28318
"10930",14067,36445
"10931",14067,35730
"10932",14067,15245
"10933",14067,39034
"10934",14067,40030
"10935",14067,41428
"10936",14067,17600
"10937",14067,22658
"10938",14067,41993
"10939",14067,14690
"10940",14067,29744
"10941",14069,11323
"10942",14069,41548
"10943",14069,14793
"10944",14069,23221
"10945",14069,14226
"10946",14069,20354
"10947",14069,23504
"10948",14069,32903
"10949",14069,33489
"10950",14069,33991
"10951",14069,37260
"10952",14069,37800
"10953",14069,40395
"10954",14069,14908
"10955",14069,29911
"10956",14069,23684
"10957",14069,34726
"10958",14069,28254
"10959",14069,38870
"10960",14069,21317
"10961",14090,11107
"10962",14090,11885
"10963",14090,27984
"10964",14090,20235
"10965",14090,30863
"10966",14090,14101
"10967",14090,27838
"10968",14090,36076
"10969",14090,33757
"10970",14090,27646
"10971",14090,28259
"10972",14090,33845
"10973",14090,38336
"10974",14090,17298
"10975",14090,20586
"10976",14090,22104
"10977",14090,26685
"10978",14090,28174
"10979",14090,41394
"10980",14090,14538
"10981",14091,10506
"10982",14091,11526
"10983",14091,13881
"10984",14091,34033
"10985",14091,39712
"10986",14091,27194
"10987",14091,36467
"10988",14091,20591
"10989",14091,41774
"10990",14091,37905
"10991",14091,39662
"10992",14091,31445
"10993",14091,31205
"10994",14091,29804
"10995",14091,30017
"10996",14091,21070
"10997",14091,32351
"10998",14091,39935
"10999",14091,17715
"11000",14091,15227
"11001",14101,14090
"11002",14101,11107
"11003",14101,41394
"11004",14101,25144
"11005",14101,20235
"11006",14101,23052
"11007",14101,30863
"11008",14101,27838
"11009",14101,36076
"11010",14101,38993
"11011",14101,33757
"11012",14101,33845
"11013",14101,28174
"11014",14101,22104
"11015",14101,26685
"11016",14101,17298
"11017",14101,20586
"11018",14101,38336
"11019",14101,27646
"11020",14101,28259
"11021",14106,12819
"11022",14106,12905
"11023",14106,11008
"11024",14106,12324
"11025",14106,25542
"11026",14106,32768
"11027",14106,22182
"11028",14106,15727
"11029",14106,15834
"11030",14106,17003
"11031",14106,18552
"11032",14106,19803
"11033",14106,19816
"11034",14106,25998
"11035",14106,30143
"11036",14106,30227
"11037",14106,37968
"11038",14106,39250
"11039",14106,40469
"11040",14106,41019
"11041",14117,13999
"11042",14117,40176
"11043",14117,40285
"11044",14117,30206
"11045",14117,17585
"11046",14117,25555
"11047",14117,32219
"11048",14117,38778
"11049",14117,39252
"11050",14117,21968
"11051",14117,23074
"11052",14117,39430
"11053",14117,38603
"11054",14117,38128
"11055",14117,16792
"11056",14117,21935
"11057",14117,29361
"11058",14117,19882
"11059",14117,32490
"11060",14117,18053
"11061",14126,10916
"11062",14126,13444
"11063",14126,11297
"11064",14126,13077
"11065",14126,13832
"11066",14126,12863
"11067",14126,11541
"11068",14126,11555
"11069",14126,11711
"11070",14126,40775
"11071",14126,27789
"11072",14126,24384
"11073",14126,27309
"11074",14126,15657
"11075",14126,37653
"11076",14126,42034
"11077",14126,34328
"11078",14126,30927
"11079",14126,27283
"11080",14126,21643
"11081",14134,12846
"11082",14134,11604
"11083",14134,26301
"11084",14134,37739
"11085",14134,28923
"11086",14134,41871
"11087",14134,35086
"11088",14134,39401
"11089",14134,18748
"11090",14134,14323
"11091",14134,25531
"11092",14134,31832
"11093",14134,37614
"11094",14134,17198
"11095",14134,32745
"11096",14134,21168
"11097",14134,25535
"11098",14134,20935
"11099",14134,26929
"11100",14134,27869
"11101",14136,11501
"11102",14136,10219
"11103",14136,10301
"11104",14136,11429
"11105",14136,13426
"11106",14136,23663
"11107",14136,26903
"11108",14136,27835
"11109",14136,26021
"11110",14136,38437
"11111",14136,19442
"11112",14136,14458
"11113",14136,15029
"11114",14136,21325
"11115",14136,25981
"11116",14136,20946
"11117",14136,36812
"11118",14136,19489
"11119",14136,27309
"11120",14136,27418
"11121",14138,11604
"11122",14138,13257
"11123",14138,20481
"11124",14138,39469
"11125",14138,39757
"11126",14138,24851
"11127",14138,38595
"11128",14138,41649
"11129",14138,19252
"11130",14138,21792
"11131",14138,26182
"11132",14138,34628
"11133",14138,38597
"11134",14138,28184
"11135",14138,23064
"11136",14138,27573
"11137",14138,42626
"11138",14138,40759
"11139",14138,41556
"11140",14138,17128
"11141",14142,13174
"11142",14142,13849
"11143",14142,26201
"11144",14142,20079
"11145",14142,33300
"11146",14142,16335
"11147",14142,30729
"11148",14142,25144
"11149",14142,18134
"11150",14142,36286
"11151",14142,37157
"11152",14142,37771
"11153",14142,25344
"11154",14142,14344
"11155",14142,18926
"11156",14142,24079
"11157",14142,24160
"11158",14142,25270
"11159",14142,34770
"11160",14142,25481
"11161",14149,10810
"11162",14149,11961
"11163",14149,10648
"11164",14149,16781
"11165",14149,17349
"11166",14149,27814
"11167",14149,33402
"11168",14149,40265
"11169",14149,34726
"11170",14149,33471
"11171",14149,16446
"11172",14149,33467
"11173",14149,15111
"11174",14149,31984
"11175",14149,20506
"11176",14149,26643
"11177",14149,41548
"11178",14149,15110
"11179",14149,19553
"11180",14149,26068
"11181",14156,29654
"11182",14156,16727
"11183",14156,27709
"11184",14156,38595
"11185",14156,22762
"11186",14156,28451
"11187",14156,38264
"11188",14156,39858
"11189",14156,37281
"11190",14156,33015
"11191",14156,25422
"11192",14156,26259
"11193",14156,27327
"11194",14156,42444
