"","user","neighbor_20_threshold_0.1"
"9863",11943,11278
"9864",11943,9094
"9865",11943,6315
"9866",11943,11328
"9867",11943,16800
"9868",11943,14350
"9869",11943,17751
"9870",11943,15113
"9871",11943,12421
"9872",11943,19773
"9873",11943,18020
"9874",11943,16384
"9875",11943,27781
"9876",11943,23263
"9877",11943,38972
"9878",11943,18736
"9879",11943,17707
"9880",11943,34526
"9881",11946,8140
"9882",11946,40818
"9883",11946,33397
"9884",11946,20034
"9885",11946,20693
"9886",11946,28779
"9887",11946,43537
"9888",11946,16770
"9889",11946,28575
"9890",11946,32050
"9891",11946,41202
"9892",11946,27778
"9893",11946,33464
"9894",11946,49653
"9895",11946,37817
"9896",11946,42309
"9897",11946,21978
"9898",11946,49309
"9899",11946,29317
"9900",11946,18471
"9901",11956,47223
"9902",11956,41388
"9903",11956,45081
"9904",11956,34841
"9905",11956,48166
"9906",11956,45574
"9907",11956,21081
"9908",11956,25938
"9909",11956,32874
"9910",11956,29918
"9911",11956,45045
"9912",11956,34193
"9913",11956,49068
"9914",11956,12363
"9915",11956,19743
"9916",11956,31761
"9917",11956,48161
"9918",11956,31316
"9919",11956,12690
"9920",11956,25283
"9921",11963,11030
"9922",11963,53293
"9923",11963,37502
"9924",11963,44533
"9925",11963,38916
"9926",11963,31299
"9927",11963,24261
"9928",11963,39901
"9929",11963,57823
"9930",11963,49575
"9931",11963,50249
"9932",11963,33818
"9933",11963,30478
"9934",11963,57240
"9935",11963,59364
"9936",11963,52304
"9937",11963,53717
"9938",11963,49691
"9939",11963,41438
"9940",11963,55826
"9941",11975,11364
"9942",11975,10626
"9943",11975,30368
"9944",11975,23296
"9945",11975,16303
"9946",11975,22323
"9947",11975,46592
"9948",11975,25145
"9949",11975,20207
"9950",11975,27856
"9951",11975,13306
"9952",11975,21714
"9953",11975,17200
"9954",11975,36470
"9955",11975,25550
"9956",11975,25856
"9957",11975,43622
"9958",11975,15067
"9959",11975,46018
"9960",11975,28920
"9961",11992,10211
"9962",11992,17948
"9963",11992,27218
"9964",11992,20422
"9965",11992,19930
"9966",11992,17397
"9967",11992,30591
"9968",11992,23346
"9969",11992,31809
"9970",11992,18700
"9971",11992,43861
"9972",11992,18491
"9973",11992,14021
"9974",11992,20104
"9975",11992,15652
"9976",11992,24061
"9977",11992,19021
"9978",11992,13172
"9979",11992,17333
"9980",11992,13177
"9981",12007,11364
"9982",12007,791
"9983",12007,30368
"9984",12007,30101
"9985",12007,36875
"9986",12007,24356
"9987",12007,19773
"9988",12007,38972
"9989",12007,43537
"9990",12007,17465
"9991",12007,17751
"9992",12007,30913
"9993",12007,41115
"9994",12007,38340
"9995",12007,14554
"9996",12007,40818
"9997",12007,37817
"9998",12007,15254
"9999",12007,18693
"10000",12007,27781
"10001",12013,11374
"10002",12013,11364
"10003",12013,43849
"10004",12013,33172
"10005",12013,25106
"10006",12013,17447
"10007",12013,42309
"10008",12013,44240
"10009",12013,25782
"10010",12013,42844
"10011",12013,49653
"10012",12013,28575
"10013",12013,12410
"10014",12013,49225
"10015",12013,47156
"10016",12013,46018
"10017",12013,44022
"10018",12013,22380
"10019",12013,30585
"10020",12013,15881
"10021",12018,10692
"10022",12018,38602
"10023",12018,36596
"10024",12018,45327
"10025",12018,43946
"10026",12018,30386
"10027",12018,20704
"10028",12018,25821
"10029",12018,13977
"10030",12018,51517
"10031",12018,32633
"10032",12018,19348
"10033",12018,31864
"10034",12018,48594
"10035",12018,15499
"10036",12018,47086
"10037",12018,49068
"10038",12018,18555
"10039",12018,46415
"10040",12018,45941
"10041",12033,10285
"10042",12033,7764
"10043",12033,27791
"10044",12033,32888
"10045",12033,36883
"10046",12033,25724
"10047",12033,27781
"10048",12033,27339
"10049",12033,12921
"10050",12033,33172
"10051",12033,35502
"10052",12033,44212
"10053",12033,43201
"10054",12033,36370
"10055",12033,43161
"10056",12033,38292
"10057",12033,34526
"10058",12033,29579
"10059",12033,33408
"10060",12033,44263
"10061",12039,6795
"10062",12039,2619
"10063",12039,15499
"10064",12039,30921
"10065",12039,36088
"10066",12039,12968
"10067",12039,23896
"10068",12039,17707
"10069",12039,49778
"10070",12039,21042
"10071",12039,16378
"10072",12039,29091
"10073",12039,12091
"10074",12039,13172
"10075",12039,36875
"10076",12039,21733
"10077",12039,22195
"10078",12039,31666
"10079",12039,19536
"10080",12039,37626
"10081",12091,11278
"10082",12091,34526
"10083",12091,15113
"10084",12091,14350
"10085",12091,16378
"10086",12091,28707
"10087",12091,28377
"10088",12091,27781
"10089",12091,15224
"10090",12091,14187
"10091",12091,19208
"10092",12091,38972
"10093",12091,18374
"10094",12091,16824
"10095",12091,16800
"10096",12091,18736
"10097",12091,17707
"10098",12091,16384
"10099",12091,28230
"10100",12091,44432
"10101",12102,11258
"10102",12102,8756
"10103",12102,10908
"10104",12102,42265
"10105",12102,49068
"10106",12102,39258
"10107",12102,19744
"10108",12102,32374
"10109",12102,49295
"10110",12102,32313
"10111",12102,39335
"10112",12102,34293
"10113",12102,47722
"10114",12102,23423
"10115",12102,20743
"10116",12102,26040
"10117",12102,30239
"10118",12102,24030
"10119",12102,39280
"10120",12102,44432
"10121",12163,7895
"10122",12163,21936
"10123",12163,59303
"10124",12163,52304
"10125",12163,66434
"10126",12163,66617
"10127",12163,40474
"10128",12163,50977
"10129",12163,42430
"10130",12163,53458
"10131",12163,51784
"10132",12163,14744
"10133",12163,64515
"10134",12163,52224
"10135",12163,43409
"10136",12163,45412
"10137",12163,30351
"10138",12163,34870
"10139",12163,56946
"10140",12163,45701
"10141",12208,12091
"10142",12208,10884
"10143",12208,7809
"10144",12208,18786
"10145",12208,25370
"10146",12208,16462
"10147",12208,16377
"10148",12208,16447
"10149",12208,16378
"10150",12208,13760
"10151",12208,32183
"10152",12208,18915
"10153",12208,46299
"10154",12208,16705
"10155",12208,16800
"10156",12208,41963
"10157",12208,33304
"10158",12208,33172
"10159",12208,13215
"10160",12208,33983
"10161",12229,11283
"10162",12229,41898
"10163",12229,43465
"10164",12229,30607
"10165",12229,31964
"10166",12229,46609
"10167",12229,22487
"10168",12229,30456
"10169",12229,24356
"10170",12229,35021
"10171",12229,15224
"10172",12229,41332
"10173",12229,22380
"10174",12229,17123
"10175",12229,44432
"10176",12229,43280
"10177",12229,18934
"10178",12229,49225
"10179",12229,15415
"10180",12229,41414
"10181",12329,68031
"10182",12329,16804
"10183",12329,57943
"10184",12329,36172
"10185",12329,36994
"10186",12329,34535
"10187",12329,73852
"10188",12329,26140
"10189",12329,38493
"10190",12329,63501
"10191",12329,30874
"10192",12329,74127
"10193",12329,46835
"10194",12329,57895
"10195",12329,56746
"10196",12329,54910
"10197",12329,72392
"10198",12329,66787
"10199",12329,70058
"10200",12329,63700
"10201",12334,2619
"10202",12334,10496
"10203",12334,13172
"10204",12334,20422
"10205",12334,22195
"10206",12334,16378
"10207",12334,33929
"10208",12334,24149
"10209",12334,33172
"10210",12334,18491
"10211",12334,16377
"10212",12334,26613
"10213",12334,29440
"10214",12334,17707
"10215",12334,16761
"10216",12334,30591
"10217",12334,28230
"10218",12334,46305
"10219",12334,31311
"10220",12334,23263
"10221",12350,11772
"10222",12350,24356
"10223",12350,22487
"10224",12350,49068
"10225",12350,16587
"10226",12350,30196
"10227",12350,35743
"10228",12350,14343
"10229",12350,19773
"10230",12350,18108
"10231",12350,22195
"10232",12350,45957
"10233",12350,41202
"10234",12350,42988
"10235",12350,35502
"10236",12350,19061
"10237",12350,39542
"10238",12350,21986
"10239",12350,14350
"10240",12350,15961
"10241",12363,11064
"10242",12363,45533
"10243",12363,22616
"10244",12363,22487
"10245",12363,35273
"10246",12363,19773
"10247",12363,30646
"10248",12363,24356
"10249",12363,23296
"10250",12363,19786
"10251",12363,20034
"10252",12363,28779
"10253",12363,31316
"10254",12363,15473
"10255",12363,27244
"10256",12363,30984
"10257",12363,27510
"10258",12363,21272
"10259",12363,15599
"10260",12363,22223
"10261",12364,10884
"10262",12364,7703
"10263",12364,36611
"10264",12364,21081
"10265",12364,48161
"10266",12364,36913
"10267",12364,21601
"10268",12364,16462
"10269",12364,28342
"10270",12364,32362
"10271",12364,46185
"10272",12364,43506
"10273",12364,29795
"10274",12364,32773
"10275",12364,13928
"10276",12364,30646
"10277",12364,48170
"10278",12364,46931
"10279",12364,26833
"10280",12364,14458
"10281",12378,11729
"10282",12378,10823
"10283",12378,12229
"10284",12378,8107
"10285",12378,8749
"10286",12378,12013
"10287",12378,29701
"10288",12378,17610
"10289",12378,24485
"10290",12378,30536
"10291",12378,15758
"10292",12378,27510
"10293",12378,15740
"10294",12378,18872
"10295",12378,16200
"10296",12378,31340
"10297",12378,25782
"10298",12378,49653
"10299",12378,20510
"10300",12378,22223
"10301",12410,11727
"10302",12410,28575
"10303",12410,33172
"10304",12410,16824
"10305",12410,19945
"10306",12410,40818
"10307",12410,41657
"10308",12410,30585
"10309",12410,16025
"10310",12410,42309
"10311",12410,46305
"10312",12410,22195
"10313",12410,36129
"10314",12410,24754
"10315",12410,16378
"10316",12410,45533
"10317",12410,15640
"10318",12410,23650
"10319",12410,20207
"10320",12410,48107
"10321",12421,11278
"10322",12421,9094
"10323",12421,5326
"10324",12421,11691
"10325",12421,10238
"10326",12421,10970
"10327",12421,10013
"10328",12421,14350
"10329",12421,27781
"10330",12421,46305
"10331",12421,19773
"10332",12421,23263
"10333",12421,16800
"10334",12421,14226
"10335",12421,15113
"10336",12421,22616
"10337",12421,38972
"10338",12421,16384
"10339",12421,25431
"10340",12421,17751
"10341",12445,8401
"10342",12445,24754
"10343",12445,30713
"10344",12445,26923
"10345",12445,30314
"10346",12445,24843
"10347",12445,24301
"10348",12445,23044
"10349",12445,15884
"10350",12445,21986
"10351",12445,20552
"10352",12445,42988
"10353",12445,33172
"10354",12445,36429
"10355",12445,19754
"10356",12445,28230
"10357",12445,29728
"10358",12445,45634
"10359",12445,19334
"10360",12445,30646
"10361",12478,11727
"10362",12478,10257
"10363",12478,11283
"10364",12478,16824
"10365",12478,15224
"10366",12478,19945
"10367",12478,33172
"10368",12478,13545
"10369",12478,43849
"10370",12478,49653
"10371",12478,17707
"10372",12478,15881
"10373",12478,28575
"10374",12478,16025
"10375",12478,18374
"10376",12478,16532
"10377",12478,13760
"10378",12478,12494
"10379",12478,22022
"10380",12478,44022
"10381",12488,11364
"10382",12488,11421
"10383",12488,44022
"10384",12488,15609
"10385",12488,19995
"10386",12488,17200
"10387",12488,29970
"10388",12488,49653
"10389",12488,18781
"10390",12488,20463
"10391",12488,17977
"10392",12488,20135
"10393",12488,18422
"10394",12488,25832
"10395",12488,42806
"10396",12488,32050
"10397",12488,48107
"10398",12488,46592
"10399",12488,42309
"10400",12488,18528
"10401",12494,9094
"10402",12494,16824
"10403",12494,22195
"10404",12494,17707
"10405",12494,15224
"10406",12494,16378
"10407",12494,18374
"10408",12494,44760
"10409",12494,33172
"10410",12494,14350
"10411",12494,27781
"10412",12494,16025
"10413",12494,20395
"10414",12494,23263
"10415",12494,28575
"10416",12494,43849
"10417",12494,16800
"10418",12494,19773
"10419",12494,42309
"10420",12494,36140
"10421",12507,10647
"10422",12507,8064
"10423",12507,7841
"10424",12507,46651
"10425",12507,54094
"10426",12507,45412
"10427",12507,53107
"10428",12507,59832
"10429",12507,43201
"10430",12507,70494
"10431",12507,46599
"10432",12507,16804
"10433",12507,26411
"10434",12507,60656
"10435",12507,63063
"10436",12507,56432
"10437",12507,70677
"10438",12507,36326
"10439",12507,56778
"10440",12507,20938
"10441",12520,1037
"10442",12520,31473
"10443",12520,19348
"10444",12520,45634
"10445",12520,13455
"10446",12520,46305
"10447",12520,22836
"10448",12520,44432
"10449",12520,22381
"10450",12520,38972
"10451",12520,21042
"10452",12520,16393
"10453",12520,27781
"10454",12520,18374
"10455",12520,22616
"10456",12520,26839
"10457",12520,17116
"10458",12520,20903
"10459",12520,19773
"10460",12520,23588
"10461",12591,11861
"10462",12591,40607
"10463",12591,14814
"10464",12591,22195
"10465",12591,28601
"10466",12591,30314
"10467",12591,32508
"10468",12591,45033
"10469",12591,29924
"10470",12591,32633
"10471",12591,38340
"10472",12591,32819
"10473",12591,24149
"10474",12591,45431
"10475",12591,29771
"10476",12591,23637
"10477",12591,13909
"10478",12591,32991
"10479",12591,46539
"10480",12591,24615
"10481",12615,254
"10482",12615,11992
"10483",12615,13177
"10484",12615,19348
"10485",12615,13335
"10486",12615,14918
"10487",12615,43734
"10488",12615,17199
"10489",12615,41495
"10490",12615,32780
"10491",12615,20704
"10492",12615,19101
"10493",12615,32527
"10494",12615,29323
"10495",12615,35743
"10496",12615,41630
"10497",12615,15334
"10498",12615,25737
"10499",12615,45006
"10500",12615,13180
"10501",12621,791
"10502",12621,19713
"10503",12621,15640
"10504",12621,18374
"10505",12621,18872
"10506",12621,22487
"10507",12621,39542
"10508",12621,22616
"10509",12621,21986
"10510",12621,27781
"10511",12621,22381
"10512",12621,20135
"10513",12621,42080
"10514",12621,20693
"10515",12621,17751
"10516",12621,20463
"10517",12621,14505
"10518",12621,17707
"10519",12621,49661
"10520",12621,22195
"10521",12640,4125
"10522",12640,7437
"10523",12640,4553
"10524",12640,50490
"10525",12640,36994
"10526",12640,61398
"10527",12640,57609
"10528",12640,64967
"10529",12640,16804
"10530",12640,70494
"10531",12640,42430
"10532",12640,56432
"10533",12640,40575
"10534",12640,21936
"10535",12640,45412
"10536",12640,20137
"10537",12640,58409
"10538",12640,57650
"10539",12640,60333
"10540",12640,59832
"10541",12664,8313
"10542",12664,2488
"10543",12664,13483
"10544",12664,70736
"10545",12664,55181
"10546",12664,71786
"10547",12664,39204
"10548",12664,37604
"10549",12664,74138
"10550",12664,15742
"10551",12664,72903
"10552",12664,16317
"10553",12664,61744
"10554",12664,67534
"10555",12664,72318
"10556",12664,57186
"10557",12664,46558
"10558",12664,43535
"10559",12664,62355
"10560",12664,17138
"10561",12680,8756
"10562",12680,1159
"10563",12680,36470
"10564",12680,19049
"10565",12680,44412
"10566",12680,30379
"10567",12680,21986
"10568",12680,22323
"10569",12680,43378
"10570",12680,22487
"10571",12680,24949
"10572",12680,23589
"10573",12680,30101
"10574",12680,18990
"10575",12680,24356
"10576",12680,42265
"10577",12680,20463
"10578",12680,17116
"10579",12680,19842
"10580",12680,44824
"10581",12688,8107
"10582",12688,12013
"10583",12688,34012
"10584",12688,22380
"10585",12688,26613
"10586",12688,20422
"10587",12688,27626
"10588",12688,27369
"10589",12688,19945
"10590",12688,29264
"10591",12688,18374
"10592",12688,43280
"10593",12688,15652
"10594",12688,21879
"10595",12688,16644
"10596",12688,32907
"10597",12688,27510
"10598",12688,13571
"10599",12688,40818
"10600",12688,49653
"10601",12690,48760
"10602",12690,20463
"10603",12690,28293
"10604",12690,46305
"10605",12690,44212
"10606",12690,20395
"10607",12690,20034
"10608",12690,30646
"10609",12690,48107
"10610",12690,39098
"10611",12690,36470
"10612",12690,35771
"10613",12690,21703
"10614",12690,36370
"10615",12690,46931
"10616",12690,17465
"10617",12690,15884
"10618",12690,16800
"10619",12690,22195
"10620",12690,27778
"10621",12691,833
"10622",12691,10718
"10623",12691,9380
"10624",12691,17305
"10625",12691,28779
"10626",12691,31537
"10627",12691,16456
"10628",12691,22093
"10629",12691,21879
"10630",12691,16025
"10631",12691,23153
"10632",12691,15473
"10633",12691,26010
"10634",12691,17447
"10635",12691,18955
"10636",12691,15079
"10637",12691,20367
"10638",12691,34012
"10639",12691,25782
"10640",12691,27626
"10641",12692,11364
"10642",12692,20463
"10643",12692,22380
"10644",12692,13215
"10645",12692,18872
"10646",12692,28779
"10647",12692,47822
"10648",12692,34481
"10649",12692,38977
"10650",12692,30585
"10651",12692,15337
"10652",12692,36140
"10653",12692,24754
"10654",12692,23296
"10655",12692,33172
"10656",12692,24101
"10657",12692,23344
"10658",12692,42844
"10659",12692,21330
"10660",12692,15254
"10661",12698,11364
"10662",12698,44022
"10663",12698,48760
"10664",12698,33397
"10665",12698,18676
"10666",12698,29257
"10667",12698,13375
"10668",12698,29970
"10669",12698,42806
"10670",12698,22768
"10671",12698,34939
"10672",12698,27791
"10673",12698,19713
"10674",12698,30913
"10675",12698,45533
"10676",12698,33826
"10677",12698,35745
"10678",12698,44212
"10679",12698,41115
"10680",12698,40666
"10681",12710,7528
"10682",12710,7942
"10683",12710,6122
"10684",12710,7835
"10685",12710,7030
"10686",12710,10245
"10687",12710,16175
"10688",12710,17719
"10689",12710,13644
"10690",12710,19542
"10691",12710,17008
"10692",12710,38166
"10693",12710,28980
"10694",12710,15652
"10695",12710,29722
"10696",12710,17948
"10697",12710,16644
"10698",12710,17447
"10699",12710,24790
"10700",12710,20147
"10701",12721,11064
"10702",12721,15329
"10703",12721,19257
"10704",12721,13982
"10705",12721,30609
"10706",12721,18302
"10707",12721,38577
"10708",12721,17751
"10709",12721,41115
"10710",12721,34671
"10711",12721,41355
"10712",12721,45634
"10713",12721,26010
"10714",12721,18675
"10715",12721,15473
"10716",12721,19709
"10717",12721,44212
"10718",12721,36088
"10719",12721,46305
"10720",12721,28293
"10721",12729,49309
"10722",12729,25713
"10723",12729,49549
"10724",12729,20034
"10725",12729,30196
"10726",12729,25890
"10727",12729,23296
"10728",12729,32314
"10729",12729,46018
"10730",12729,46305
"10731",12729,45533
"10732",12729,44866
"10733",12729,48224
"10734",12729,24433
"10735",12729,36883
"10736",12729,42026
"10737",12729,34333
"10738",12729,38379
"10739",12729,27781
"10740",12729,48126
"10741",12760,11258
"10742",12760,48126
"10743",12760,19743
"10744",12760,20235
"10745",12760,33738
"10746",12760,31917
"10747",12760,16587
"10748",12760,25892
"10749",12760,36611
"10750",12760,43060
"10751",12760,35021
"10752",12760,38311
"10753",12760,25938
"10754",12760,20034
"10755",12760,44193
"10756",12760,44432
"10757",12760,30666
"10758",12760,49068
"10759",12760,46415
"10760",12760,30735
"10761",12775,12621
"10762",12775,17329
"10763",12775,47822
"10764",12775,23560
"10765",12775,26792
"10766",12775,49653
"10767",12775,23623
"10768",12775,49888
"10769",12775,22768
"10770",12775,48063
"10771",12775,17560
"10772",12775,25461
"10773",12775,47156
"10774",12775,20650
"10775",12775,46296
"10776",12775,30646
"10777",12775,33172
"10778",12775,44022
"10779",12775,38311
"10780",12775,15017
"10781",12813,11731
"10782",12813,791
"10783",12813,8756
"10784",12813,14053
"10785",12813,17626
"10786",12813,36470
"10787",12813,23153
"10788",12813,20903
"10789",12813,18839
"10790",12813,42437
"10791",12813,21714
"10792",12813,15455
"10793",12813,25482
"10794",12813,21113
"10795",12813,35085
"10796",12813,17925
"10797",12813,17012
"10798",12813,13832
"10799",12813,31761
"10800",12813,23120
"10801",12822,20463
"10802",12822,36470
"10803",12822,42309
"10804",12822,15758
"10805",12822,17751
"10806",12822,22616
"10807",12822,38972
"10808",12822,45634
"10809",12822,20034
"10810",12822,43004
"10811",12822,32949
"10812",12822,32348
"10813",12822,40818
"10814",12822,35743
"10815",12822,21986
"10816",12822,39542
"10817",12822,33172
"10818",12822,27781
"10819",12822,29317
"10820",12822,49041
"10821",12823,55869
"10822",12823,61428
"10823",12823,48747
"10824",12823,44533
"10825",12823,39636
"10826",12823,67072
"10827",12823,68936
"10828",12823,73113
"10829",12823,23938
"10830",12823,60091
"10831",12823,53107
"10832",12823,49496
"10833",12823,56923
"10834",12823,46276
"10835",12823,42931
"10836",12823,54186
"10837",12823,37774
"10838",12823,25148
"10839",12823,74070
"10840",12823,67189
"10841",12845,42309
"10842",12845,38972
"10843",12845,33172
"10844",12845,38311
"10845",12845,44240
"10846",12845,31761
"10847",12845,38009
"10848",12845,28982
"10849",12845,38340
"10850",12845,44022
"10851",12845,25476
"10852",12845,34012
"10853",12845,18872
"10854",12845,42080
"10855",12845,25782
"10856",12845,25480
"10857",12845,19773
"10858",12845,45533
"10859",12845,36883
"10860",12845,49041
"10861",12876,7703
"10862",12876,7751
"10863",12876,39313
"10864",12876,12921
"10865",12876,63718
"10866",12876,23061
"10867",12876,41106
"10868",12876,39179
"10869",12876,41606
"10870",12876,42667
"10871",12876,15742
"10872",12876,39280
"10873",12876,49447
"10874",12876,34183
"10875",12876,30456
"10876",12876,27339
"10877",12876,44001
"10878",12876,28727
"10879",12876,38799
"10880",12876,13498
"10881",12899,11283
"10882",12899,17447
"10883",12899,33172
"10884",12899,16427
"10885",12899,38972
"10886",12899,30984
"10887",12899,28575
"10888",12899,16644
"10889",12899,17200
"10890",12899,20034
"10891",12899,16025
"10892",12899,49653
"10893",12899,22093
"10894",12899,13123
"10895",12899,37025
"10896",12899,41112
"10897",12899,43849
"10898",12899,20135
"10899",12899,18614
"10900",12899,32907
"10901",12906,18108
"10902",12906,14350
"10903",12906,17465
"10904",12906,16384
"10905",12906,27781
"10906",12906,16800
"10907",12906,15224
"10908",12906,18374
"10909",12906,45006
"10910",12906,17707
"10911",12906,21733
"10912",12906,46415
"10913",12906,27693
"10914",12906,36220
"10915",12906,21978
"10916",12906,24433
"10917",12906,26713
"10918",12906,22235
"10919",12906,16378
"10920",12906,38690
"10921",12911,8756
"10922",12911,32053
"10923",12911,31761
"10924",12911,17200
"10925",12911,34012
"10926",12911,23263
"10927",12911,27778
"10928",12911,43849
"10929",12911,30231
"10930",12911,42309
"10931",12911,19945
"10932",12911,41202
"10933",12911,25713
"10934",12911,27781
"10935",12911,38972
"10936",12911,46898
"10937",12911,38009
"10938",12911,42080
"10939",12911,25997
"10940",12911,34841
"10941",12921,17751
"10942",12921,35743
"10943",12921,43989
"10944",12921,16800
"10945",12921,44212
"10946",12921,30101
"10947",12921,33365
"10948",12921,37572
"10949",12921,45634
"10950",12921,40818
"10951",12921,44653
"10952",12921,44432
"10953",12921,38009
"10954",12921,30452
"10955",12921,28584
"10956",12921,27972
"10957",12921,38340
"10958",12921,45187
"10959",12921,27781
"10960",12921,26984
"10961",12936,7689
"10962",12936,4348
"10963",12936,8928
"10964",12936,7120
"10965",12936,16378
"10966",12936,23710
"10967",12936,15597
"10968",12936,16377
"10969",12936,32073
"10970",12936,17465
"10971",12936,20395
"10972",12936,38379
"10973",12936,30585
"10974",12936,48107
"10975",12936,17132
"10976",12936,13215
"10977",12936,16824
"10978",12936,18108
"10979",12936,22195
"10980",12936,42844
"10981",12944,2619
"10982",12944,833
"10983",12944,31666
"10984",12944,32508
"10985",12944,19945
"10986",12944,17017
"10987",12944,21879
"10988",12944,48500
"10989",12944,17397
"10990",12944,22225
"10991",12944,16378
"10992",12944,22195
"10993",12944,24754
"10994",12944,23773
"10995",12944,32362
"10996",12944,46305
"10997",12944,31255
"10998",12944,36429
"10999",12944,33172
"11000",12944,18374
"11001",12968,12410
"11002",12968,45431
"11003",12968,46305
"11004",12968,37626
"11005",12968,16824
"11006",12968,16800
"11007",12968,38340
"11008",12968,16378
"11009",12968,42026
"11010",12968,28707
"11011",12968,31559
"11012",12968,45121
"11013",12968,22195
"11014",12968,45533
"11015",12968,28575
"11016",12968,35743
"11017",12968,33983
"11018",12968,42309
"11019",12968,29317
"11020",12968,29199
"11021",13005,1216
"11022",13005,9662
"11023",13005,42104
"11024",13005,56184
"11025",13005,61334
"11026",13005,55868
"11027",13005,39636
"11028",13005,58005
"11029",13005,17782
"11030",13005,48362
"11031",13005,46640
"11032",13005,20158
"11033",13005,52894
"11034",13005,30311
"11035",13005,72750
"11036",13005,37683
"11037",13005,38943
"11038",13005,48879
"11039",13005,27048
"11040",13005,31473
"11041",13010,12410
"11042",13010,14197
"11043",13010,17305
"11044",13010,16800
"11045",13010,48107
"11046",13010,16824
"11047",13010,48224
"11048",13010,48170
"11049",13010,42134
"11050",13010,18970
"11051",13010,44022
"11052",13010,16644
"11053",13010,33172
"11054",13010,36129
"11055",13010,15224
"11056",13010,22487
"11057",13010,20034
"11058",13010,19945
"11059",13010,28377
"11060",13010,31596
"11061",13013,15640
"11062",13013,26839
"11063",13013,23153
"11064",13013,33826
"11065",13013,19718
"11066",13013,16456
"11067",13013,28575
"11068",13013,38972
"11069",13013,27781
"11070",13013,20694
"11071",13013,36088
"11072",13013,19974
"11073",13013,21330
"11074",13013,16815
"11075",13013,29579
"11076",13013,23263
"11077",13013,21780
"11078",13013,16248
"11079",13013,22768
"11080",13013,17465
"11081",13017,7655
"11082",13017,12013
"11083",13017,46018
"11084",13017,24356
"11085",13017,35085
"11086",13017,23296
"11087",13017,28293
"11088",13017,30913
"11089",13017,24852
"11090",13017,34860
"11091",13017,25782
"11092",13017,17298
"11093",13017,18872
"11094",13017,19049
"11095",13017,25391
"11096",13017,25106
"11097",13017,35897
"11098",13017,23076
"11099",13017,29701
"11100",13017,36470
"11101",13020,7528
"11102",13020,12710
"11103",13020,6122
"11104",13020,7120
"11105",13020,7823
"11106",13020,18648
"11107",13020,15453
"11108",13020,35574
"11109",13020,21962
"11110",13020,18443
"11111",13020,18700
"11112",13020,13599
"11113",13020,18875
"11114",13020,16175
"11115",13020,30921
"11116",13020,15842
"11117",13020,36037
"11118",13020,24149
"11119",13020,20594
"11120",13020,22212
"11121",13036,11283
"11122",13036,11374
"11123",13036,20049
"11124",13036,17447
"11125",13036,29199
"11126",13036,22195
"11127",13036,13755
"11128",13036,19754
"11129",13036,26345
"11130",13036,41112
"11131",13036,25106
"11132",13036,42309
"11133",13036,15640
"11134",13036,17305
"11135",13036,28575
"11136",13036,17200
"11137",13036,25782
"11138",13036,22380
"11139",13036,49653
"11140",13036,24788
"11141",13046,12378
"11142",13046,13306
"11143",13046,34481
"11144",13046,15758
"11145",13046,28293
"11146",13046,15740
"11147",13046,16748
"11148",13046,24030
"11149",13046,31310
"11150",13046,46592
"11151",13046,35908
"11152",13046,16696
"11153",13046,30585
"11154",13046,35021
"11155",13046,49534
"11156",13046,38977
"11157",13046,16427
"11158",13046,30735
"11159",13046,22487
"11160",13046,19692
"11161",13048,3592
"11162",13048,9083
"11163",13048,47223
"11164",13048,29222
"11165",13048,38567
"11166",13048,36881
"11167",13048,27018
"11168",13048,43491
"11169",13048,41202
"11170",13048,49549
"11171",13048,21084
"11172",13048,30793
"11173",13048,19174
"11174",13048,36236
"11175",13048,29770
"11176",13048,51987
"11177",13048,49638
"11178",13048,48809
"11179",13048,38943
"11180",13048,22904
"11181",13057,5859
"11182",13057,245
"11183",13057,36954
"11184",13057,18894
"11185",13057,16928
"11186",13057,56923
"11187",13057,38493
"11188",13057,50074
"11189",13057,62391
"11190",13057,54236
"11191",13057,50547
"11192",13057,74409
"11193",13057,49983
"11194",13057,58714
"11195",13057,68031
"11196",13057,48528
"11197",13057,37683
"11198",13057,56490
"11199",13057,74109
"11200",13057,35062
"11201",13064,16377
"11202",13064,17707
"11203",13064,17751
"11204",13064,22195
"11205",13064,16824
"11206",13064,41112
"11207",13064,16699
"11208",13064,44760
"11209",13064,22235
"11210",13064,31353
"11211",13064,14350
"11212",13064,38972
"11213",13064,36088
"11214",13064,16815
"11215",13064,17305
"11216",13064,25524
"11217",13064,29199
"11218",13064,20395
"11219",13064,46305
"11220",13064,20361
"11221",13096,10560
"11222",13096,35743
"11223",13096,22235
"11224",13096,30921
"11225",13096,19348
"11226",13096,40607
"11227",13096,29199
"11228",13096,43161
"11229",13096,36963
"11230",13096,35574
"11231",13096,20395
"11232",13096,38340
"11233",13096,34193
"11234",13096,13172
"11235",13096,39090
"11236",13096,18039
"11237",13096,26345
"11238",13096,37683
"11239",13096,27781
"11240",13096,13982
"11241",13098,20142
"11242",13098,32874
"11243",13098,20034
"11244",13098,24433
"11245",13098,20361
"11246",13098,30101
"11247",13098,27972
"11248",13098,31473
"11249",13098,32949
"11250",13098,34183
"11251",13098,38567
"11252",13098,25524
"11253",13098,38972
"11254",13098,44024
"11255",13098,48047
"11256",13098,36883
"11257",13098,38340
"11258",13098,39244
"11259",13098,32773
"11260",13098,48116
