"","user","neighbor_20_threshold_0.1"
"17548",16748,35771
"17549",16748,20207
"17550",16748,41947
"17551",16748,49447
"17552",16748,16752
"17553",16748,48407
"17554",16748,25782
"17555",16748,17012
"17556",16748,17367
"17557",16748,17645
"17558",16748,38972
"17559",16748,25539
"17560",16748,48063
"17561",16752,15640
"17562",16752,15329
"17563",16752,16491
"17564",16752,25890
"17565",16752,25867
"17566",16752,38972
"17567",16752,17547
"17568",16752,21986
"17569",16752,45634
"17570",16752,35743
"17571",16752,38379
"17572",16752,27781
"17573",16752,18374
"17574",16752,44212
"17575",16752,20693
"17576",16752,20463
"17577",16752,34169
"17578",16752,18302
"17579",16752,27778
"17580",16752,43641
"17581",16761,13172
"17582",16761,15473
"17583",16761,9789
"17584",16761,15372
"17585",16761,13571
"17586",16761,13545
"17587",16761,30585
"17588",16761,22225
"17589",16761,24061
"17590",16761,20422
"17591",16761,17017
"17592",16761,23272
"17593",16761,31809
"17594",16761,36088
"17595",16761,26613
"17596",16761,26048
"17597",16761,24622
"17598",16761,26084
"17599",16761,30381
"17600",16761,27274
"17601",16762,13702
"17602",16762,2619
"17603",16762,15224
"17604",16762,31473
"17605",16762,46305
"17606",16762,27781
"17607",16762,29450
"17608",16762,18970
"17609",16762,22195
"17610",16762,18374
"17611",16762,46415
"17612",16762,17570
"17613",16762,17949
"17614",16762,32874
"17615",16762,20034
"17616",16762,22374
"17617",16762,19208
"17618",16762,21042
"17619",16762,48106
"17620",16762,28779
"17621",16770,12621
"17622",16770,8140
"17623",16770,13226
"17624",16770,11946
"17625",16770,13306
"17626",16770,11748
"17627",16770,12822
"17628",16770,11364
"17629",16770,14554
"17630",16770,28920
"17631",16770,32949
"17632",16770,20693
"17633",16770,21228
"17634",16770,21028
"17635",16770,25200
"17636",16770,24949
"17637",16770,20463
"17638",16770,17465
"17639",16770,49653
"17640",16770,25478
"17641",16800,15961
"17642",16800,14160
"17643",16800,13335
"17644",16800,16384
"17645",16800,27781
"17646",16800,42080
"17647",16800,19536
"17648",16800,36883
"17649",16800,45431
"17650",16800,19591
"17651",16800,17751
"17652",16800,23263
"17653",16800,35743
"17654",16800,26084
"17655",16800,17465
"17656",16800,42988
"17657",16800,37817
"17658",16800,49549
"17659",16800,45273
"17660",16800,38972
"17661",16804,661
"17662",16804,2067
"17663",16804,38493
"17664",16804,50074
"17665",16804,30351
"17666",16804,48129
"17667",16804,49983
"17668",16804,50490
"17669",16804,64515
"17670",16804,67762
"17671",16804,46651
"17672",16804,25548
"17673",16804,38046
"17674",16804,26543
"17675",16804,57738
"17676",16804,26140
"17677",16804,69535
"17678",16804,57650
"17679",16804,66149
"17680",16804,63647
"17681",16813,15740
"17682",16813,12363
"17683",16813,15999
"17684",16813,11374
"17685",16813,14505
"17686",16813,15566
"17687",16813,28982
"17688",16813,18374
"17689",16813,28779
"17690",16813,48107
"17691",16813,18693
"17692",16813,34183
"17693",16813,46305
"17694",16813,22223
"17695",16813,22323
"17696",16813,21354
"17697",16813,29970
"17698",16813,26040
"17699",16813,46931
"17700",16813,26486
"17701",16815,15640
"17702",16815,11374
"17703",16815,38379
"17704",16815,27781
"17705",16815,17751
"17706",16815,35743
"17707",16815,41202
"17708",16815,37817
"17709",16815,23263
"17710",16815,31761
"17711",16815,22616
"17712",16815,38567
"17713",16815,49549
"17714",16815,38340
"17715",16815,18913
"17716",16815,22195
"17717",16815,38520
"17718",16815,34193
"17719",16815,38972
"17720",16815,38464
"17721",16819,16384
"17722",16819,14350
"17723",16819,13982
"17724",16819,48464
"17725",16819,27781
"17726",16819,18108
"17727",16819,19773
"17728",16819,35743
"17729",16819,36220
"17730",16819,19208
"17731",16819,23263
"17732",16819,42988
"17733",16819,20034
"17734",16819,34193
"17735",16819,45634
"17736",16819,46415
"17737",16819,32874
"17738",16819,38690
"17739",16819,20361
"17740",16819,28377
"17741",16824,12478
"17742",16824,15224
"17743",16824,18374
"17744",16824,22195
"17745",16824,43363
"17746",16824,18693
"17747",16824,45533
"17748",16824,33172
"17749",16824,43849
"17750",16824,44760
"17751",16824,46305
"17752",16824,44432
"17753",16824,22235
"17754",16824,29199
"17755",16824,28779
"17756",16824,27781
"17757",16824,17707
"17758",16824,45121
"17759",16824,19945
"17760",16824,40818
"17761",16826,7566
"17762",16826,16720
"17763",16826,12033
"17764",16826,9110
"17765",16826,16326
"17766",16826,6718
"17767",16826,30442
"17768",16826,65419
"17769",16826,72580
"17770",16826,67438
"17771",16826,53297
"17772",16826,52219
"17773",16826,46651
"17774",16826,41235
"17775",16826,19146
"17776",16826,61047
"17777",16826,73166
"17778",16826,51166
"17779",16826,22587
"17780",16826,72413
"17781",16829,15640
"17782",16829,9380
"17783",16829,21978
"17784",16829,27781
"17785",16829,33304
"17786",16829,18915
"17787",16829,23263
"17788",16829,18786
"17789",16829,42960
"17790",16829,21702
"17791",16829,18108
"17792",16829,40956
"17793",16829,22235
"17794",16829,24433
"17795",16829,28830
"17796",16829,32314
"17797",16829,31205
"17798",16829,18736
"17799",16829,21733
"17800",16829,38520
"17801",16842,13010
"17802",16842,16644
"17803",16842,12692
"17804",16842,15884
"17805",16842,15566
"17806",16842,48667
"17807",16842,17008
"17808",16842,17367
"17809",16842,48186
"17810",16842,18872
"17811",16842,19627
"17812",16842,24015
"17813",16842,21364
"17814",16842,18545
"17815",16842,23120
"17816",16842,20677
"17817",16842,48518
"17818",16842,17936
"17819",16842,27913
"17820",16842,19279
"17821",16849,12363
"17822",16849,9087
"17823",16849,11064
"17824",16849,29732
"17825",16849,31798
"17826",16849,19773
"17827",16849,19348
"17828",16849,31316
"17829",16849,22175
"17830",16849,22870
"17831",16849,43709
"17832",16849,43170
"17833",16849,35771
"17834",16849,20034
"17835",16849,44212
"17836",16849,48170
"17837",16849,44866
"17838",16849,18955
"17839",16849,43004
"17840",16849,27781
"17841",16884,15473
"17842",16884,15599
"17843",16884,22225
"17844",16884,21879
"17845",16884,39217
"17846",16884,22027
"17847",16884,19786
"17848",16884,17200
"17849",16884,24754
"17850",16884,20422
"17851",16884,22093
"17852",16884,34012
"17853",16884,22668
"17854",16884,24790
"17855",16884,21272
"17856",16884,26084
"17857",16884,26181
"17858",16884,22195
"17859",16884,20034
"17860",16884,19945
"17861",16901,14197
"17862",16901,16031
"17863",16901,16025
"17864",16901,15640
"17865",16901,11925
"17866",16901,22195
"17867",16901,26084
"17868",16901,46539
"17869",16901,42080
"17870",16901,29199
"17871",16901,22022
"17872",16901,27781
"17873",16901,29409
"17874",16901,33172
"17875",16901,19945
"17876",16901,30789
"17877",16901,35574
"17878",16901,40818
"17879",16901,35743
"17880",16901,46305
"17881",16928,16804
"17882",16928,4125
"17883",16928,2067
"17884",16928,50074
"17885",16928,23846
"17886",16928,46835
"17887",16928,70494
"17888",16928,63040
"17889",16928,70574
"17890",16928,58838
"17891",16928,46276
"17892",16928,60333
"17893",16928,49983
"17894",16928,47727
"17895",16928,34880
"17896",16928,74127
"17897",16928,36954
"17898",16928,40900
"17899",16928,42430
"17900",16928,20680
"17901",16942,16506
"17902",16942,15999
"17903",16942,15224
"17904",16942,15254
"17905",16942,12410
"17906",16942,49447
"17907",16942,49549
"17908",16942,19773
"17909",16942,36140
"17910",16942,48667
"17911",16942,30101
"17912",16942,24788
"17913",16942,33172
"17914",16942,17329
"17915",16942,18012
"17916",16942,25431
"17917",16942,17707
"17918",16942,42309
"17919",16942,38379
"17920",16942,48107
"17921",16981,2487
"17922",16981,9322
"17923",16981,10674
"17924",16981,16092
"17925",16981,7703
"17926",16981,3592
"17927",16981,10541
"17928",16981,9083
"17929",16981,8061
"17930",16981,13098
"17931",16981,27954
"17932",16981,28234
"17933",16981,37256
"17934",16981,26833
"17935",16981,43506
"17936",16981,22487
"17937",16981,36913
"17938",16981,22862
"17939",16981,17441
"17940",16981,44212
"17941",16997,3592
"17942",16997,8988
"17943",16997,9083
"17944",16997,15411
"17945",16997,13785
"17946",16997,11258
"17947",16997,13928
"17948",16997,22892
"17949",16997,58838
"17950",16997,36611
"17951",16997,17447
"17952",16997,22093
"17953",16997,41792
"17954",16997,72200
"17955",16997,48148
"17956",16997,46931
"17957",16997,58148
"17958",16997,30850
"17959",16997,21081
"17960",16997,40711
"17961",16998,12410
"17962",16998,8656
"17963",16998,14918
"17964",16998,13969
"17965",16998,7900
"17966",16998,15961
"17967",16998,15743
"17968",16998,17017
"17969",16998,23889
"17970",16998,26084
"17971",16998,45033
"17972",16998,31394
"17973",16998,30381
"17974",16998,38595
"17975",16998,21597
"17976",16998,31666
"17977",16998,25480
"17978",16998,21733
"17979",16998,42080
"17980",16998,31473
"17981",16999,10560
"17982",16999,16378
"17983",16999,15372
"17984",16999,9789
"17985",16999,9087
"17986",16999,13180
"17987",16999,22870
"17988",16999,41721
"17989",16999,44866
"17990",16999,19348
"17991",16999,23263
"17992",16999,27781
"17993",16999,19208
"17994",16999,46296
"17995",16999,17707
"17996",16999,17199
"17997",16999,18876
"17998",16999,19021
"17999",16999,45904
"18000",16999,17116
"18001",17008,11364
"18002",17008,13306
"18003",17008,14053
"18004",17008,10626
"18005",17008,20207
"18006",17008,25782
"18007",17008,18748
"18008",17008,25145
"18009",17008,25482
"18010",17008,17132
"18011",17008,22323
"18012",17008,25200
"18013",17008,22487
"18014",17008,17719
"18015",17008,23598
"18016",17008,21714
"18017",17008,20650
"18018",17008,23120
"18019",17008,38166
"18020",17008,23296
"18021",17012,14053
"18022",17012,15329
"18023",17012,16317
"18024",17012,11374
"18025",17012,15640
"18026",17012,749
"18027",17012,42806
"18028",17012,36140
"18029",17012,29407
"18030",17012,43537
"18031",17012,25807
"18032",17012,29341
"18033",17012,29970
"18034",17012,30646
"18035",17012,48107
"18036",17012,26003
"18037",17012,44022
"18038",17012,34012
"18039",17012,27778
"18040",17012,26621
"18041",17015,16322
"18042",17015,15609
"18043",17015,14160
"18044",17015,16800
"18045",17015,16031
"18046",17015,35743
"18047",17015,36883
"18048",17015,46305
"18049",17015,48518
"18050",17015,31559
"18051",17015,40818
"18052",17015,19536
"18053",17015,27693
"18054",17015,17751
"18055",17015,42988
"18056",17015,38918
"18057",17015,45121
"18058",17015,33983
"18059",17015,26984
"18060",17015,31666
"18061",17017,9789
"18062",17017,12944
"18063",17017,16587
"18064",17017,10496
"18065",17017,26084
"18066",17017,21733
"18067",17017,23272
"18068",17017,22225
"18069",17017,17200
"18070",17017,24622
"18071",17017,48500
"18072",17017,25480
"18073",17017,36129
"18074",17017,31666
"18075",17017,22195
"18076",17017,19021
"18077",17017,23889
"18078",17017,25737
"18079",17017,21978
"18080",17017,19945
"18081",17038,8756
"18082",17038,14118
"18083",17038,15372
"18084",17038,13545
"18085",17038,15473
"18086",17038,24356
"18087",17038,23263
"18088",17038,17116
"18089",17038,17663
"18090",17038,23073
"18091",17038,23588
"18092",17038,21986
"18093",17038,18374
"18094",17038,25890
"18095",17038,42026
"18096",17038,25283
"18097",17038,22235
"18098",17038,22838
"18099",17038,26848
"18100",17038,23153
"18101",17040,15640
"18102",17040,12410
"18103",17040,12690
"18104",17040,40818
"18105",17040,18374
"18106",17040,49549
"18107",17040,24433
"18108",17040,27781
"18109",17040,38379
"18110",17040,17465
"18111",17040,40956
"18112",17040,20034
"18113",17040,19773
"18114",17040,35743
"18115",17040,46305
"18116",17040,27554
"18117",17040,30381
"18118",17040,17949
"18119",17040,19945
"18120",17040,32362
"18121",17050,13571
"18122",17050,9789
"18123",17050,12690
"18124",17050,20034
"18125",17050,36370
"18126",17050,22225
"18127",17050,31473
"18128",17050,28377
"18129",17050,30585
"18130",17050,22768
"18131",17050,38379
"18132",17050,32577
"18133",17050,36140
"18134",17050,21199
"18135",17050,17465
"18136",17050,23423
"18137",17050,24463
"18138",17050,21879
"18139",17050,28779
"18140",17050,17305
"18141",17068,8756
"18142",17068,14327
"18143",17068,47722
"18144",17068,17751
"18145",17068,33965
"18146",17068,38577
"18147",17068,28982
"18148",17068,26848
"18149",17068,20135
"18150",17068,29199
"18151",17068,31761
"18152",17068,35743
"18153",17068,30850
"18154",17068,20552
"18155",17068,18623
"18156",17068,30381
"18157",17068,19773
"18158",17068,18693
"18159",17068,27061
"18160",17068,42080
"18161",17116,8756
"18162",17116,18374
"18163",17116,28653
"18164",17116,19773
"18165",17116,35352
"18166",17116,24356
"18167",17116,24433
"18168",17116,22487
"18169",17116,17200
"18170",17116,36470
"18171",17116,19061
"18172",17116,22616
"18173",17116,18471
"18174",17116,28982
"18175",17116,22066
"18176",17116,39542
"18177",17116,27800
"18178",17116,32348
"18179",17116,34169
"18180",17116,20463
"18181",17123,8749
"18182",17123,16824
"18183",17123,12410
"18184",17123,30850
"18185",17123,49526
"18186",17123,49653
"18187",17123,33172
"18188",17123,43849
"18189",17123,45970
"18190",17123,46592
"18191",17123,25200
"18192",17123,17199
"18193",17123,48170
"18194",17123,35021
"18195",17123,36470
"18196",17123,19049
"18197",17123,46018
"18198",17123,42134
"18199",17123,45533
"18200",17123,22046
"18201",17132,12410
"18202",17132,13785
"18203",17132,17447
"18204",17132,49653
"18205",17132,30850
"18206",17132,27061
"18207",17132,19538
"18208",17132,19945
"18209",17132,43849
"18210",17132,22093
"18211",17132,45602
"18212",17132,30585
"18213",17132,24790
"18214",17132,32427
"18215",17132,17305
"18216",17132,28980
"18217",17132,25145
"18218",17132,37899
"18219",17132,43280
"18220",17132,45533
"18221",17134,10104
"18222",17134,16804
"18223",17134,31810
"18224",17134,52900
"18225",17134,59460
"18226",17134,66639
"18227",17134,64515
"18228",17134,53563
"18229",17134,50490
"18230",17134,58043
"18231",17134,63007
"18232",17134,51398
"18233",17134,58575
"18234",17134,48129
"18235",17134,70983
"18236",17134,61428
"18237",17134,55207
"18238",17134,41387
"18239",17134,58038
"18240",17134,71029
"18241",17137,14384
"18242",17137,44824
"18243",17137,20034
"18244",17137,28982
"18245",17137,35273
"18246",17137,45533
"18247",17137,45155
"18248",17137,42026
"18249",17137,20361
"18250",17137,49014
"18251",17137,30911
"18252",17137,28920
"18253",17137,31917
"18254",17137,21627
"18255",17137,43989
"18256",17137,44212
"18257",17137,31761
"18258",17137,18971
"18259",17137,43170
"18260",17137,30584
"18261",17138,13774
"18262",17138,16317
"18263",17138,14974
"18264",17138,11374
"18265",17138,12775
"18266",17138,14814
"18267",17138,15566
"18268",17138,16491
"18269",17138,24211
"18270",17138,42806
"18271",17138,18933
"18272",17138,24372
"18273",17138,23392
"18274",17138,19627
"18275",17138,29341
"18276",17138,25867
"18277",17138,34183
"18278",17138,21084
"18279",17138,17465
"18280",17138,21354
"18281",17154,14197
"18282",17154,15640
"18283",17154,33365
"18284",17154,25386
"18285",17154,24788
"18286",17154,27781
"18287",17154,19575
"18288",17154,48464
"18289",17154,22195
"18290",17154,30646
"18291",17154,29407
"18292",17154,45533
"18293",17154,38379
"18294",17154,44174
"18295",17154,36140
"18296",17154,18108
"18297",17154,38009
"18298",17154,20034
"18299",17154,46415
"18300",17154,46305
"18301",17169,7830
"18302",17169,7033
"18303",17169,13909
"18304",17169,390
"18305",17169,41849
"18306",17169,31255
"18307",17169,17570
"18308",17169,48547
"18309",17169,22022
"18310",17169,31944
"18311",17169,49778
"18312",17169,26084
"18313",17169,31666
"18314",17169,20367
"18315",17169,34905
"18316",17169,31559
"18317",17169,31394
"18318",17169,26901
"18319",17169,45826
"18320",17169,43408
"18321",17184,9858
"18322",17184,7319
"18323",17184,17132
"18324",17184,18909
"18325",17184,22188
"18326",17184,45796
"18327",17184,42295
"18328",17184,38934
"18329",17184,30542
"18330",17184,43280
"18331",17184,48094
"18332",17184,35021
"18333",17184,34062
"18334",17184,22175
"18335",17184,30736
"18336",17184,30536
"18337",17184,71217
"18338",17184,41650
"18339",17184,32495
"18340",17184,30272
"18341",17197,15473
"18342",17197,11475
"18343",17197,833
"18344",17197,15460
"18345",17197,16025
"18346",17197,26873
"18347",17197,21272
"18348",17197,46305
"18349",17197,32314
"18350",17197,38577
"18351",17197,23508
"18352",17197,22870
"18353",17197,27781
"18354",17197,27554
"18355",17197,23320
"18356",17197,25283
"18357",17197,33397
"18358",17197,38311
"18359",17197,20422
"18360",17197,33685
"18361",17199,15123
"18362",17199,15224
"18363",17199,15743
"18364",17199,13172
"18365",17199,10120
"18366",17199,19348
"18367",17199,20034
"18368",17199,32949
"18369",17199,45006
"18370",17199,36525
"18371",17199,19773
"18372",17199,48205
"18373",17199,17200
"18374",17199,29317
"18375",17199,18374
"18376",17199,48659
"18377",17199,30921
"18378",17199,18876
"18379",17199,22838
"18380",17199,19354
"18381",17200,17116
"18382",17200,11374
"18383",17200,12911
"18384",17200,21879
"18385",17200,26613
"18386",17200,25145
"18387",17200,24790
"18388",17200,17305
"18389",17200,46305
"18390",17200,20552
"18391",17200,19945
"18392",17200,30381
"18393",17200,25283
"18394",17200,21272
"18395",17200,18374
"18396",17200,30585
"18397",17200,48170
"18398",17200,28779
"18399",17200,29199
"18400",17200,31917
"18401",17249,10449
"18402",17249,16720
"18403",17249,14385
"18404",17249,52219
"18405",17249,41235
"18406",17249,72550
"18407",17249,22626
"18408",17249,23597
"18409",17249,51166
"18410",17249,64108
"18411",17249,49721
"18412",17249,26587
"18413",17249,51578
"18414",17249,51248
"18415",17249,72413
"18416",17249,38776
"18417",17249,70944
"18418",17249,59883
"18419",17249,57880
"18420",17249,58044
"18421",17257,9501
"18422",17257,9871
"18423",17257,13883
"18424",17257,10751
"18425",17257,9322
"18426",17257,16409
"18427",17257,7241
"18428",17257,25527
"18429",17257,36442
"18430",17257,41953
"18431",17257,25364
"18432",17257,73997
"18433",17257,22583
"18434",17257,22069
"18435",17257,40248
"18436",17257,21772
"18437",17257,41802
"18438",17257,25141
"18439",17257,36448
"18440",17257,34189
"18441",17262,9676
"18442",17262,15329
"18443",17262,11374
"18444",17262,15884
"18445",17262,16487
"18446",17262,2448
"18447",17262,8847
"18448",17262,49882
"18449",17262,35745
"18450",17262,17547
"18451",17262,49050
"18452",17262,35743
"18453",17262,32874
"18454",17262,36370
"18455",17262,30850
"18456",17262,26848
"18457",17262,18971
"18458",17262,49549
"18459",17262,33365
"18460",17262,38464
"18461",17270,16824
"18462",17270,14343
"18463",17270,15224
"18464",17270,13545
"18465",17270,17298
"18466",17270,19773
"18467",17270,49068
"18468",17270,22487
"18469",17270,31473
"18470",17270,30008
"18471",17270,41407
"18472",17270,44432
"18473",17270,36875
"18474",17270,30607
"18475",17270,32874
"18476",17270,23588
"18477",17270,17707
"18478",17270,45634
"18479",17270,22997
"18480",17270,17304
"18481",17277,16815
"18482",17277,31170
"18483",17277,34193
"18484",17277,17379
"18485",17277,49549
"18486",17277,35743
"18487",17277,29341
"18488",17277,17645
"18489",17277,41202
"18490",17277,17465
"18491",17277,27554
"18492",17277,46296
"18493",17277,38972
"18494",17277,30558
"18495",17277,39542
"18496",17277,24447
"18497",17277,30223
"18498",17277,22195
"18499",17277,46305
"18500",17277,20034
"18501",17280,16615
"18502",17280,17017
"18503",17280,16696
"18504",17280,14118
"18505",17280,13226
"18506",17280,15473
"18507",17280,17200
"18508",17280,38577
"18509",17280,18374
"18510",17280,22223
"18511",17280,19744
"18512",17280,30231
"18513",17280,29143
"18514",17280,27800
"18515",17280,22838
"18516",17280,20510
"18517",17280,23872
"18518",17280,23508
"18519",17280,19278
"18520",17280,48126
"18521",17294,661
"18522",17294,2067
"18523",17294,51749
"18524",17294,29715
"18525",17294,56710
"18526",17294,66975
"18527",17294,71421
"18528",17294,57725
"18529",17294,61398
"18530",17294,70676
"18531",17294,50769
"18532",17294,21255
"18533",17294,51614
"18534",17294,61107
"18535",17294,46276
"18536",17294,52768
"18537",17294,54145
"18538",17294,21772
"18539",17294,26411
"18540",17294,64768
"18541",17298,17270
"18542",17298,16487
"18543",17298,17116
"18544",17298,13180
"18545",17298,13545
"18546",17298,13639
"18547",17298,32874
"18548",17298,43465
"18549",17298,35771
"18550",17298,30275
"18551",17298,36875
"18552",17298,19744
"18553",17298,45033
"18554",17298,31817
"18555",17298,45588
"18556",17298,17751
"18557",17298,23588
"18558",17298,44432
"18559",17298,19366
"18560",17298,43423
"18561",17303,11956
"18562",17303,12363
"18563",17303,39343
"18564",17303,36934
"18565",17303,32842
"18566",17303,21081
"18567",17303,27972
"18568",17303,49068
"18569",17303,37785
"18570",17303,32773
"18571",17303,48205
"18572",17303,36267
"18573",17303,27018
"18574",17303,43170
"18575",17303,38918
"18576",17303,18302
"18577",17303,31761
"18578",17303,36963
"18579",17303,34193
"18580",17303,28779
"18581",17304,17270
"18582",17304,7431
"18583",17304,7764
"18584",17304,15224
"18585",17304,26448
"18586",17304,19945
"18587",17304,30585
"18588",17304,36611
"18589",17304,33505
"18590",17304,49068
"18591",17304,34481
"18592",17304,19264
"18593",17304,34905
"18594",17304,43734
"18595",17304,25994
"18596",17304,22223
"18597",17304,20422
"18598",17304,34957
"18599",17304,36731
"18600",17304,39258
"18601",17305,12410
"18602",17305,17132
"18603",17305,17200
"18604",17305,15652
"18605",17305,19945
"18606",17305,28779
"18607",17305,43537
"18608",17305,46305
"18609",17305,34012
"18610",17305,43849
"18611",17305,27061
"18612",17305,33397
"18613",17305,48107
"18614",17305,22195
"18615",17305,29970
"18616",17305,20422
"18617",17305,21879
"18618",17305,29199
"18619",17305,28575
"18620",17305,44022
"18621",17317,9815
"18622",17317,17116
"18623",17317,11258
"18624",17317,31316
"18625",17317,35021
"18626",17317,49068
"18627",17317,34841
"18628",17317,17977
"18629",17317,73113
"18630",17317,59349
"18631",17317,30984
"18632",17317,61608
"18633",17317,30953
"18634",17317,30850
"18635",17317,17719
"18636",17317,32799
"18637",17317,22093
"18638",17317,56710
"18639",17317,45609
"18640",17317,48170
"18641",17329,12775
"18642",17329,15361
"18643",17329,16317
"18644",17329,14974
"18645",17329,14197
"18646",17329,29541
"18647",17329,32073
"18648",17329,19627
"18649",17329,49639
"18650",17329,34267
"18651",17329,49863
"18652",17329,46296
"18653",17329,44022
"18654",17329,49050
"18655",17329,46414
"18656",17329,31373
"18657",17329,36140
"18658",17329,29235
"18659",17329,23560
"18660",17329,46931
"18661",17333,11175
"18662",17333,11785
"18663",17333,13772
"18664",17333,14918
"18665",17333,12688
"18666",17333,26084
"18667",17333,26626
"18668",17333,23346
"18669",17333,41963
"18670",17333,22225
"18671",17333,31255
"18672",17333,31666
"18673",17333,22195
"18674",17333,32314
"18675",17333,19945
"18676",17333,19021
"18677",17333,24061
"18678",17333,35574
"18679",17333,23980
"18680",17333,36088
"18681",17335,15640
"18682",17335,2662
"18683",17335,833
"18684",17335,16019
"18685",17335,16761
"18686",17335,15961
"18687",17335,17891
"18688",17335,24149
"18689",17335,18786
"18690",17335,36088
"18691",17335,26839
"18692",17335,34506
"18693",17335,19754
"18694",17335,32508
"18695",17335,46296
"18696",17335,41657
"18697",17335,42732
"18698",17335,23263
"18699",17335,18108
"18700",17335,49447
"18701",17354,13361
"18702",17354,7898
"18703",17354,16250
"18704",17354,23846
"18705",17354,58066
"18706",17354,69015
"18707",17354,31025
"18708",17354,31799
"18709",17354,41179
"18710",17354,67231
"18711",17354,70659
"18712",17354,18936
"18713",17354,59665
"18714",17354,60960
"18715",17354,19514
"18716",17354,68540
"18717",17354,40043
"18718",17354,70954
"18719",17354,51914
"18720",17354,62832
"18721",17367,7319
"18722",17367,35743
"18723",17367,25782
"18724",17367,23263
"18725",17367,17465
"18726",17367,23735
"18727",17367,42134
"18728",17367,28982
"18729",17367,24922
"18730",17367,29970
"18731",17367,30850
"18732",17367,32374
"18733",17367,49549
"18734",17367,38972
"18735",17367,46931
"18736",17367,26280
"18737",17367,49068
"18738",17367,21627
"18739",17367,17560
"18740",17367,48107
"18741",17379,12845
"18742",17379,16815
"18743",17379,12690
"18744",17379,17277
"18745",17379,13832
"18746",17379,16317
"18747",17379,14160
"18748",17379,13976
"18749",17379,21084
"18750",17379,29700
"18751",17379,33826
"18752",17379,38972
"18753",17379,31761
"18754",17379,19754
"18755",17379,18915
"18756",17379,48861
"18757",17379,29341
"18758",17379,40278
"18759",17379,17465
"18760",17379,36140
"18761",17397,15652
"18762",17397,13785
"18763",17397,13760
"18764",17397,12944
"18765",17397,17017
"18766",17397,12410
"18767",17397,33505
"18768",17397,20422
"18769",17397,19021
"18770",17397,21879
"18771",17397,32907
"18772",17397,22225
"18773",17397,39217
"18774",17397,21597
"18775",17397,34012
"18776",17397,31255
"18777",17397,19945
"18778",17397,26084
"18779",17397,22195
"18780",17397,24622
"18781",17421,9376
"18782",17421,6748
"18783",17421,13712
"18784",17421,38799
"18785",17421,56432
"18786",17421,60647
"18787",17421,68282
"18788",17421,32374
"18789",17421,17560
"18790",17421,21255
"18791",17421,54655
"18792",17421,42931
"18793",17421,27954
"18794",17421,74028
"18795",17421,66061
"18796",17421,44533
"18797",17421,61853
"18798",17421,60043
"18799",17421,39300
"18800",17421,54050
"18801",17437,13647
"18802",17437,13545
"18803",17437,13764
"18804",17437,15473
"18805",17437,15224
"18806",17437,25815
"18807",17437,19692
"18808",17437,42844
"18809",17437,31798
"18810",17437,18404
"18811",17437,29732
"18812",17437,26738
"18813",17437,23508
"18814",17437,22708
"18815",17437,49068
"18816",17437,23623
"18817",17437,22066
"18818",17437,27510
"18819",17437,38577
"18820",17437,20552
"18821",17441,11956
"18822",17441,2487
"18823",17441,7703
"18824",17441,15898
"18825",17441,21081
"18826",17441,48170
"18827",17441,26486
"18828",17441,17560
"18829",17441,40818
"18830",17441,25938
"18831",17441,20034
"18832",17441,47398
"18833",17441,25478
"18834",17441,41388
"18835",17441,45533
"18836",17441,32453
"18837",17441,30850
"18838",17441,29970
"18839",17441,42309
"18840",17441,23296
"18841",17447,17132
"18842",17447,16644
"18843",17447,13817
"18844",17447,49526
"18845",17447,30850
"18846",17447,45602
"18847",17447,27061
"18848",17447,37899
"18849",17447,25145
"18850",17447,18460
"18851",17447,28980
"18852",17447,32427
"18853",17447,19542
"18854",17447,49653
"18855",17447,24790
"18856",17447,19538
"18857",17447,48682
"18858",17447,18614
"18859",17447,25106
"18860",17447,29970
"18861",17452,13172
"18862",17452,17397
"18863",17452,9038
"18864",17452,16737
"18865",17452,16587
"18866",17452,13159
"18867",17452,15743
"18868",17452,25694
"18869",17452,46305
"18870",17452,19945
"18871",17452,26048
"18872",17452,19021
"18873",17452,45033
"18874",17452,23980
"18875",17452,45588
"18876",17452,33505
"18877",17452,31809
"18878",17452,29290
"18879",17452,24790
"18880",17452,25283
"18881",17465,16025
"18882",17465,15329
"18883",17465,14814
"18884",17465,27781
"18885",17465,46305
"18886",17465,48106
"18887",17465,20034
"18888",17465,18374
"18889",17465,40818
"18890",17465,44022
"18891",17465,41202
"18892",17465,29341
"18893",17465,38972
"18894",17465,33397
"18895",17465,23263
"18896",17465,38379
"18897",17465,38009
"18898",17465,34183
"18899",17465,37817
"18900",17465,18108
"18901",17468,16737
"18902",17468,3492
"18903",17468,14160
"18904",17468,833
"18905",17468,26084
"18906",17468,36088
"18907",17468,31809
"18908",17468,19021
"18909",17468,32508
"18910",17468,46002
"18911",17468,22195
"18912",17468,38972
"18913",17468,44176
"18914",17468,30789
"18915",17468,24149
"18916",17468,32011
"18917",17468,19945
"18918",17468,21199
"18919",17468,23320
"18920",17468,23980
"18921",17469,14053
"18922",17469,15361
"18923",17469,11364
"18924",17469,16456
"18925",17469,12845
"18926",17469,28160
"18927",17469,21544
"18928",17469,22768
"18929",17469,20135
"18930",17469,25930
"18931",17469,29700
"18932",17469,22825
"18933",17469,18249
"18934",17469,19127
"18935",17469,23120
"18936",17469,36140
"18937",17469,39444
"18938",17469,18012
"18939",17469,20256
"18940",17469,20693
"18941",17471,15123
"18942",17471,12615
"18943",17471,8295
"18944",17471,14918
"18945",17471,7954
